image_name,split,width,height,number_of_polyps,polygon_points,contour_area,bbox_width,bbox_height,bbox_area
cju1d96gsv62d09881b3wecw2.jpg,train,622,528,1,30,82580.50,354,425,150450.00
cju1ddr6p4k5z08780uuuzit2.jpg,train,570,531,1,31,9420.00,85,147,12495.00
cju1dfeupuzlw0835gnxip369.jpg,train,1348,1070,1,16,102276.50,354,365,129210.00
cju1dg44i4z3w0801nyz4p6zf.jpg,train,623,528,1,30,2760.50,30,146,4380.00
cju1dhfok4mhe0878jlgrag0h.jpg,train,626,546,1,19,20619.50,145,195,28275.00
cju1dia8hvc6v098827mgffnm.jpg,train,616,528,1,18,13609.50,129,139,17931.00
cju1djtprvd7b0988thwwrg09.jpg,train,590,529,1,23,18384.50,133,202,26866.00
cju1dnz61vfp40988e78bkjga.jpg,train,627,547,1,22,19591.50,156,217,33852.00
cju1dq3x1vgx109889c7wyirg.jpg,train,617,513,1,22,33926.50,195,248,48360.00
cju1drnhbrb9409935wi7vkhg.jpg,train,619,529,1,31,118786.50,502,480,240960.00
cju1efbr0rqxz09931z0lf4vf.jpg,train,622,529,1,19,19495.00,159,161,25599.00
cju1egh885m1l0855ci1lt37c.jpg,train,566,531,1,28,7311.50,85,129,10965.00
cju1egx9pvz2n0988eoy8jp23.jpg,train,622,529,1,32,5087.00,72,93,6696.00
cju1ejj7dvqfa0835ra184v5m.jpg,train,619,547,1,20,50213.50,286,330,94380.00
cju1erep75us208553i4ofwwe.jpg,train,613,547,1,23,58907.50,311,302,93922.00
cju1euant5l960878iqj5vvto.jpg,train,622,531,1,18,18943.00,142,185,26270.00
cju1euuc65wm00799m4sjdnnn.jpg,train,570,530,1,19,11194.00,126,127,16002.00
cju1ewnoh5z030855vpex9uzt.jpg,train,622,529,1,20,33192.50,250,221,55250.00
cju1expq45zst0855rjqwwj4m.jpg,train,622,529,1,24,92334.50,325,375,121875.00
cju1f15k3w4ct0835cmde6ypo.jpg,train,572,547,1,20,40611.50,233,249,58017.00
cju1f320ewfyu0988ndz6blh5.jpg,train,571,530,1,23,32527.50,305,213,64965.00
cju1f5x1164xv08555654c24r.jpg,train,622,530,1,18,39790.50,164,369,60516.00
cju1f79yhsb5w0993txub59ol.jpg,train,623,528,1,51,3432.50,70,69,4830.00
cju1f8w0t65en0799m9oacq0q.jpg,train,622,528,1,21,29991.00,186,278,51708.00
cju1fb9236a110801yvg0fwju.jpg,train,626,547,1,25,107745.50,381,479,182499.00
cju1ffnjn6ctm08015perkg37.jpg,train,626,547,1,21,71025.00,279,383,106857.00
cju1fj6axwfp30835ukhuzhw9.jpg,train,576,547,1,17,76377.00,296,369,109224.00
cju1fjsb4sipq09931lvd8e41.jpg,train,622,530,1,14,22654.50,186,157,29202.00
cju1fm3id6gl50801r3fok20c.jpg,train,622,531,1,32,8587.50,111,100,11100.00
cju1fmsyf6gxb0801cimx2gle.jpg,train,570,531,1,19,23782.50,201,169,33969.00
cju1fr4etsmrr09933u4t4aql.jpg,train,570,521,1,30,82560.00,314,354,111156.00
cju1ftaji6isw0855108yqcse.jpg,train,562,502,1,23,40968.50,241,223,53743.00
cju1fuoa4wmc50835qfd11sp9.jpg,train,621,528,1,20,26559.50,131,260,34060.00
cju1fyb1d69et0878muzdak9u.jpg,train,622,528,1,24,32139.50,159,280,44520.00
cju1g20bdwq6u0835e16xugcd.jpg,train,622,531,1,21,63947.50,231,357,82467.00
cju1g4nsb6ngy0799l4ezm8ab.jpg,train,568,529,1,18,30799.50,204,191,38964.00
cju1gghyjwxt80835vx0wgxw0.jpg,train,621,529,1,33,68412.00,333,288,95904.00
cju1gi7jlwyld0835cdf6g6qz.jpg,train,611,529,1,22,15052.00,153,133,20349.00
cju1gkndf6yi10801o1qnje19.jpg,train,623,528,1,21,34433.50,253,200,50600.00
cju1gv7106qd008784gk603mg.jpg,train,622,531,1,26,49055.50,225,302,67950.00
cju1h5w4wxajx0835mc954kxy.jpg,train,622,528,1,18,27507.50,168,235,39480.00
cju1h89h6xbnx08352k2790o9.jpg,train,570,531,1,21,25151.00,180,182,32760.00
cju1haab178i70799tk9z8y8x.jpg,train,525,531,1,20,28630.50,192,212,40704.00
cju1hhj6mxfp90835n3wofrap.jpg,train,622,530,1,20,11547.50,98,182,17836.00
cju1hirfi7ekp0855q0vgm9qq.jpg,train,605,529,1,21,14745.00,136,146,19856.00
cju1hmff8tkp809931jps6fbr.jpg,train,587,530,1,34,120854.00,446,381,169926.00
cju1hp9i2xu8e0988u2dazk7m.jpg,train,490,531,1,22,33085.00,221,210,46410.00
cju1hs0za7jha0855vj0mdrjt.jpg,train,571,531,1,23,52602.00,245,281,68845.00
cju1hyolc7aqu0878rrkfn1lr.jpg,train,1348,1070,1,16,109743.00,381,393,149733.00
cju2hdr06v2bq0799mbm3bks1.jpg,train,621,530,1,17,77087.50,279,406,113274.00
cju2hewssldzx0835ep795xu0.jpg,train,576,530,1,14,12738.50,119,149,17731.00
cju2hfqnmhisa0993gpleeldd.jpg,train,621,530,2,64,2029.00,45,77,3465.00
cju2hfqnmhisa0993gpleeldd.jpg,train,621,530,2,44,3973.00,72,78,5616.00
cju2hgsptlfam0835o3b59h1o.jpg,train,530,528,1,41,6763.50,88,108,9504.00
cju2hjrqcvi2j0801bx1i6gxg.jpg,train,599,531,2,46,3372.00,75,62,4650.00
cju2hjrqcvi2j0801bx1i6gxg.jpg,train,599,531,2,67,1390.50,46,46,2116.00
cju2hlm19vjjf0801o69qnber.jpg,train,570,530,1,18,44478.00,223,274,61102.00
cju2hos57llxm08359g92p6jj.jpg,train,622,529,1,26,43926.50,214,283,60562.00
cju2hqt33lmra0988fr5ijv8j.jpg,train,602,528,1,21,47213.00,214,295,63130.00
cju2htabevq9108015qjei0x7.jpg,train,332,487,1,26,73458.50,300,377,113100.00
cju2hugv9vget0799hhk7ksvg.jpg,train,613,529,1,53,5074.00,85,81,6885.00
cju2hw5gjlr5h0988so2qqres.jpg,train,621,530,1,22,63906.50,283,293,82919.00
cju2hx006vidl0799igm81vmh.jpg,train,622,528,1,31,8213.50,108,106,11448.00
cju2i03ptvkiu0799xbbd4det.jpg,train,600,528,1,23,25342.00,166,242,40172.00
cju2i3hzclw3o0988rrgh911i.jpg,train,598,531,1,29,98192.50,384,386,148224.00
cju2i6acqvo6l0799u20fift8.jpg,train,623,546,1,23,46689.00,231,296,68376.00
cju2i8br1vqtd08784u6vmcjk.jpg,train,622,531,1,22,61049.00,349,243,84807.00
cju2iatlki5u309930zmgkv6h.jpg,train,621,522,1,25,77343.50,315,416,131040.00
cju2igw4gvxds0878808qj398.jpg,train,626,546,1,30,149279.50,467,546,254982.00
cju2ij9uiic2l09933ljiv6gm.jpg,train,617,530,1,20,11668.00,199,122,24278.00
cju2lberzkdzm09938cl40pog.jpg,train,605,528,1,30,66694.00,397,264,104808.00
cju2lcyfgkf5809932fn9gucn.jpg,train,571,530,1,19,19019.50,175,147,25725.00
cju2lejzcy4pc0878c9rlonot.jpg,train,571,530,1,25,65435.50,345,270,93150.00
cju2lyynuymli0855g7fxgbhe.jpg,train,612,519,1,25,14217.00,142,156,22152.00
cju2lz8vqktne0993fuym6drw.jpg,train,613,531,1,15,19091.50,173,158,27334.00
cju2m56cryvqd0801gtn2yp8t.jpg,train,616,546,1,21,13223.00,130,140,18200.00
cju2m71z2ywwv080131bcrsd3.jpg,train,570,531,1,17,26680.00,187,208,38896.00
cju2ma647l0nj0993ot4deq2q.jpg,train,621,547,2,19,16804.50,191,122,23302.00
cju2ma647l0nj0993ot4deq2q.jpg,train,621,547,2,18,26183.50,170,218,37060.00
cju2mfjndoz700988b9lc3zeq.jpg,train,622,531,1,24,31279.50,211,221,46631.00
cju2mh8t6p07008350e01tx2a.jpg,train,588,528,1,19,19099.50,152,175,26600.00
cju2nbdpmlmcj0993s1cht0dz.jpg,train,584,530,1,31,78088.00,365,330,120450.00
cju2nd7l7z98o0799gfjvyfmw.jpg,train,1348,1070,1,14,266699.50,585,538,314730.00
cju2nfnvxzdkd0878399axlco.jpg,train,598,546,1,23,39193.00,310,200,62000.00
cju2nguelpmlj0835rojdn097.jpg,train,591,529,1,14,51529.50,254,286,72644.00
cju2nnqrqzp580855z8mhzgd6.jpg,train,569,518,1,25,169479.50,569,472,268568.00
cju2np2k9zi3v079992ypxqkn.jpg,train,603,531,1,19,31876.50,269,211,56759.00
cju2nqapmzvk20801f9us40dx.jpg,train,626,547,2,30,7855.00,120,93,11160.00
cju2nqapmzvk20801f9us40dx.jpg,train,626,547,2,19,37028.00,203,244,49532.00
cju2nsmwjlzyl0993jl80chvz.jpg,train,625,547,1,14,16194.00,147,147,21609.00
cju2ntxtdzlvu0799xl3j9pan.jpg,train,626,547,1,23,9017.00,151,104,15704.00
cju2nyc5f02m40801ojqbtiea.jpg,train,622,531,1,18,31823.50,212,204,43248.00
cju2oi8sq0i2y0801mektzvw8.jpg,train,1348,1070,1,34,1099180.00,1346,1070,1440220.00
cju2okvco06xc0799kxe5n1qh.jpg,train,577,530,1,21,100907.00,423,335,141705.00
cju2omjpeqj5a0988pjdlb8l1.jpg,train,566,530,1,18,78066.50,325,377,122525.00
cju2oo0wh0bqy0878biujeyhe.jpg,train,621,530,1,20,26826.00,194,192,37248.00
cju2oq5570avm079959o20op1.jpg,train,626,547,1,20,67465.50,395,217,85715.00
cju2osuru0ki00855txo0n3uu.jpg,train,594,528,1,26,54779.00,269,280,75320.00
cju2otvvv0l7z0855x7we8cb0.jpg,train,571,531,1,18,21902.00,206,172,35432.00
cju2ouil2mssu0993hvxsed6d.jpg,train,605,511,1,26,9186.00,114,116,13224.00
cju2p0eveqtdc0835gpi3p93i.jpg,train,622,528,1,21,35932.50,225,245,55125.00
cju2p4ddkmzxj0993p94o62av.jpg,train,592,529,1,16,26247.00,180,193,34740.00
cju2p91qir00k08350ddfif0w.jpg,train,1348,1070,1,24,72972.00,423,262,110826.00
cju2pag1f0s4r0878h52uq83s.jpg,train,570,530,1,16,16066.50,144,158,22752.00
cju2phaksnahz0993yxogjcpv.jpg,train,622,528,1,15,15446.50,130,182,23660.00
cju2pjb9v0ywn0878j5g5n69j.jpg,train,622,529,1,22,29199.50,174,231,40194.00
cju2pkwt3r8b90988v2ywq1px.jpg,train,622,530,1,15,21191.50,186,163,30318.00
cju2pmhtr17a00855cvpelzb0.jpg,train,622,530,1,16,33225.00,214,216,46224.00
cju2qdj95ru8g09886gfi9rsz.jpg,train,571,531,1,25,129081.50,497,398,197806.00
cju2qfie4rvz508357kad9z5o.jpg,train,622,529,1,17,33578.50,179,311,55669.00
cju2qh5le1ock0878oahaql7d.jpg,train,622,530,1,19,46332.50,236,297,70092.00
cju2qn2fzs1vy0988l243cvzy.jpg,train,597,547,1,20,67162.50,329,313,102977.00
cju2qozsk20cq0855ugrg3cri.jpg,train,626,546,1,20,35633.00,209,266,55594.00
cju2qqn5ys4uo0988ewrt2ip2.jpg,train,626,546,1,28,174946.50,501,516,258516.00
cju2qs32r1vys07999conmbvx.jpg,train,622,528,1,40,5252.50,77,102,7854.00
cju2qtee81yd708787bsjr75d.jpg,train,511,530,1,19,29774.50,218,193,42074.00
cju2qu37qobl50993aw7ghcfq.jpg,train,543,528,1,16,12941.00,154,124,19096.00
cju2qvuj1s9ok0835tp2k4ozh.jpg,train,605,531,1,24,99124.00,388,410,159080.00
cju2qxxko229x08786gvxxhur.jpg,train,484,530,1,30,91882.00,339,411,139329.00
cju2qz06823a40878ojcz9ccx.jpg,train,603,530,1,17,34020.00,252,203,51156.00
cju2r11x7sdgx0988o8ule0wl.jpg,train,622,528,1,20,45238.00,286,243,69498.00
cju2r2obh2bjm08553kng0rh7.jpg,train,474,458,1,16,43641.50,247,235,58045.00
cju2r6mt2om21099352pny5gw.jpg,train,608,528,1,31,97477.50,339,388,131532.00
cju2r7h21sj9608354gzks3ae.jpg,train,614,530,1,20,10611.00,137,97,13289.00
cju2r91dg2k090801bh0xzbxk.jpg,train,1348,1070,1,16,67202.00,342,288,98496.00
cju2raxlosl630988jdbfy9b0.jpg,train,557,528,1,22,96104.00,453,299,135447.00
cju2rga4psq9n09881z519xx0.jpg,train,622,529,1,19,17801.50,171,152,25992.00
cju2ricdv2iys0878sv1adh0u.jpg,train,616,530,1,26,242452.50,554,530,293620.00
cju2rkjfwoxys0993x768l1j2.jpg,train,597,401,1,27,65902.00,407,278,113146.00
cju2rlqdnoz9k0993cpjae3x0.jpg,train,592,531,1,20,54530.00,271,302,81842.00
cju2rmd2rsw9g09888hh1efu0.jpg,train,570,531,1,76,2014.50,50,58,2900.00
cju2rn0hasxri0835nfy3buay.jpg,train,622,531,1,23,10819.00,124,109,13516.00
cju2rnkt22xep0801as160g9t.jpg,train,558,454,2,68,2724.00,69,57,3933.00
cju2rnkt22xep0801as160g9t.jpg,train,558,454,2,36,4859.00,79,109,8611.00
cju2ro5jqsy680988pi6qsujw.jpg,train,622,531,1,42,70920.00,328,392,128576.00
cju2rpa30t07b0835im0erql0.jpg,train,621,529,1,17,32619.00,169,247,41743.00
cju2rqo702wpx0855fn7d5cxh.jpg,train,621,529,1,26,9398.00,116,114,13224.00
cju2rxm8rpbaf0993o3qr2oph.jpg,train,571,531,1,15,13229.50,84,208,17472.00
cju2rz4k434s70855wwx3ddtx.jpg,train,612,530,2,12,5506.50,117,157,18369.00
cju2rz4k434s70855wwx3ddtx.jpg,train,612,530,2,21,43018.00,253,255,64515.00
cju2rzpsmtb0f0835jabkbao1.jpg,train,528,528,1,32,8330.00,110,107,11770.00
cju2s16zp317h0799gr67jqc2.jpg,train,622,531,1,23,93557.00,419,304,127376.00
cju2s2527pfyr0993l3h1149a.jpg,train,622,529,1,19,9049.50,106,105,11130.00
cju2s9g11pnra0993gn4eh793.jpg,train,622,530,1,25,155588.50,483,470,227010.00
cju2saez63gxl08559ucjq3kt.jpg,train,557,530,1,18,38915.00,252,205,51660.00
cju2sevf53lkx08558h5bpaig.jpg,train,626,547,1,28,79710.00,326,363,118338.00
cju2sggy13na70855tbeoqgha.jpg,train,559,530,1,26,74382.50,282,441,124362.00
cju2spdagu1l50835da1f46fr.jpg,train,465,525,1,16,10383.00,118,140,16520.00
cju2srvy5440s0801y1ba9akr.jpg,train,622,528,1,26,103672.50,337,472,159064.00
cju2sszfq3uye0878sucelzk2.jpg,train,622,531,1,14,202999.00,500,511,255500.00
cju2suk42469908015ngmq6f2.jpg,train,609,528,1,21,30022.00,227,173,39271.00
cju2sxf3iqbpv09937iksn8ep.jpg,train,622,529,1,26,57244.50,303,279,84537.00
cju2syxa93yw40799x2iuwabz.jpg,train,602,474,1,32,5974.00,99,90,8910.00
cju2t16vuucaq0835xcpsivn2.jpg,train,622,531,1,20,21675.00,194,152,29488.00
cju2t2ivz43i10878zeg8r1br.jpg,train,607,528,1,23,11265.50,112,143,16016.00
cju2t3ibkuecr0835o7si16zv.jpg,train,613,530,1,23,12226.00,133,128,17024.00
cju2t62nq45jl0799odpufwx6.jpg,train,622,528,1,22,65215.50,237,376,89112.00
cju2t9tdwuk700835kv0ljmtl.jpg,train,605,473,1,18,46305.50,275,287,78925.00
cju2ti1du4idn0878giuozonw.jpg,train,571,530,1,21,32001.00,183,251,45933.00
cju2tjrog4jy30878pawyazqc.jpg,train,622,530,1,23,38344.50,234,283,66222.00
cju2top2ruxxy0988p1svx36g.jpg,train,570,530,1,24,60763.00,289,330,95370.00
cju2tpfa5uyx408359datxqqj.jpg,train,622,528,1,16,33029.50,188,261,49068.00
cju2tqfgw4oat0799rn0g5b2z.jpg,train,614,529,1,19,39304.00,256,211,54016.00
cju2trbpkv0c00988hxla5dzz.jpg,train,610,531,1,22,57159.50,311,252,78372.00
cju2trtjf4qjd0878a2zle9v9.jpg,train,598,528,1,23,8916.00,84,145,12180.00
cju2tvrvm53ws0801a0jfjdxg.jpg,train,568,531,1,33,39517.00,381,150,57150.00
cju2txjfzv60w098839dcimys.jpg,train,551,430,1,19,20632.00,183,167,30561.00
cju2tzypl4wss0799ow05oxb9.jpg,train,622,531,1,17,89629.00,345,341,117645.00
cju2u2b9o4zvp08788qb9nqxj.jpg,train,564,527,1,35,71269.50,286,330,94380.00
cju2u4pymvc720988wsxrmi84.jpg,train,541,530,1,18,88811.50,274,476,130424.00
cju2u73dj53oz0878486k8k4b.jpg,train,524,529,1,20,38373.00,221,225,49725.00
cju2ueb6j5ado0878vf5md13o.jpg,train,1348,1070,2,12,125738.00,579,318,184122.00
cju2ueb6j5ado0878vf5md13o.jpg,train,1348,1070,2,13,13999.50,123,151,18573.00
cju2ulk385h170799rlklxob0.jpg,train,596,528,1,32,101072.50,368,402,147936.00
cju2uokeg5jm20799xwgsyz89.jpg,train,570,530,1,36,93586.00,422,322,135884.00
cju2upu4evw7g08358guwozxv.jpg,train,616,528,1,22,16243.00,165,142,23430.00
cju2urqpwvxw70835rvndvtsi.jpg,train,626,474,1,28,9155.50,137,98,13426.00
cju2uwz9f5yf1085506cfamfx.jpg,train,1220,1011,1,22,322879.50,711,622,442242.00
cju2uy8ox62jo0801g88hh42z.jpg,train,622,528,1,25,20767.00,186,185,34410.00
cju2uzabhs6er0993x3aaf87p.jpg,train,612,528,1,33,32346.50,251,257,64507.00
cju2wtwj87kys0855kx6mddzw.jpg,train,626,547,1,29,140301.00,434,547,237398.00
cju2wve9v7esz0878mxsdcy04.jpg,train,620,529,1,17,17791.00,166,143,23738.00
cju2wx0gh7fpz0878wwyd9ep8.jpg,train,616,529,1,19,19020.00,180,155,27900.00
cju2wxv0hxs2f09884w48v8fi.jpg,train,622,529,1,26,5483.50,76,106,8056.00
cju2wzu8wxtgu09880ku9x1pg.jpg,train,622,529,1,21,51965.00,353,212,74836.00
cju2x7vw87mu30878hye2ca0m.jpg,train,1348,1070,1,43,290695.00,912,526,479712.00
cju2xa3i4y0160988i679zsqd.jpg,train,619,528,1,21,34101.00,160,302,48320.00
cju2xbk0080y80801eghyddi2.jpg,train,621,529,1,19,24174.00,180,204,36720.00
cju2xd75m82720801q4s4ik3n.jpg,train,1220,1011,1,17,137472.50,462,415,191730.00
cju2xf8e5y2wm08359vcgk09b.jpg,train,571,530,1,21,106123.50,322,400,128800.00
cju2xjz2ju8pe0993ysv9wg17.jpg,train,593,530,1,19,48303.50,265,271,71815.00
cju2xlcqxy9c60988vjacdznb.jpg,train,621,529,1,15,61062.00,378,267,100926.00
cju2xs6na81t20878pt6nkfip.jpg,train,570,531,1,34,70769.50,316,351,110916.00
cju2xwm1s84l50799i60mq0pu.jpg,train,626,547,1,18,15660.50,162,145,23490.00
cju2xyd9vyi7m098831qcucse.jpg,train,622,528,1,24,72683.50,247,401,99047.00
cju2y0z6g87p10878fpk5d3rq.jpg,train,554,530,1,32,68224.50,330,301,99330.00
cju2y26c588bo07993ksd8eoz.jpg,train,621,530,1,21,23942.50,182,188,34216.00
cju2y40d8ulqo0993q0adtgtb.jpg,train,617,529,1,21,43157.00,251,231,57981.00
cju2y5zas8m7f0801d34g5owq.jpg,train,586,479,2,34,65654.50,267,332,88644.00
cju2y5zas8m7f0801d34g5owq.jpg,train,586,479,2,19,9916.00,156,157,24492.00
cju2y8s56ymqr083541ggdsml.jpg,train,615,530,1,23,29923.00,172,256,44032.00
cju2yb31a8e8u0878wdashg7o.jpg,train,621,531,1,25,56294.00,254,299,75946.00
cju2ycp1u8g2r0799jslnp7cz.jpg,train,617,531,1,25,33086.50,205,247,50635.00
cju2yg5ht8i4p087800js8hp4.jpg,train,626,546,1,34,58804.00,217,374,81158.00
cju2yi9tz8vky0801yqip0xyl.jpg,train,616,528,1,25,84658.00,305,385,117425.00
cju2yljr0yzhw0988ecf271ly.jpg,train,1220,1009,1,20,277815.00,682,576,392832.00
cju2yo1j1v0qz09934o0e683p.jpg,train,626,546,1,28,103993.00,343,450,154350.00
cju2ysg748ru80878sp6j0gm0.jpg,train,572,547,1,33,94779.50,311,466,144926.00
cju2yv4imv6cz099314jveiib.jpg,train,621,529,1,19,35816.50,237,196,46452.00
cju2yw4s7z7p20988lmf2gdgd.jpg,train,571,530,1,22,23070.00,157,194,30458.00
cju2yyhsp933j0855hp32e012.jpg,train,593,435,1,18,51077.00,212,316,66992.00
cju2z1nxlzaj40835wj81s1iy.jpg,train,622,531,1,26,72424.00,301,352,105952.00
cju2z2x3nvd3c099350zgty7w.jpg,train,553,530,1,19,18971.50,128,199,25472.00
cju2z45kuzf6d0988nz2c819m.jpg,train,562,529,1,25,10079.00,100,132,13200.00
cju2z6ez69g4u0801qwt088lw.jpg,train,626,538,1,24,102490.00,309,442,136578.00
cju2z9vlp9j0w0801oag91sy9.jpg,train,622,531,1,20,22103.00,216,185,39960.00
cju2zblxw9848087853csbrx1.jpg,train,586,530,1,26,28429.00,179,232,41528.00
cju2zdhsczmn50988z64qwg2q.jpg,train,598,530,2,22,34636.50,186,259,48174.00
cju2zdhsczmn50988z64qwg2q.jpg,train,598,530,2,20,9142.50,128,115,14720.00
cju2zdvjn9h7r08553cp4eed5.jpg,train,401,415,1,24,10110.00,119,116,13804.00
cju2zgbj9zmrw0835nnlzxj4c.jpg,train,623,528,1,37,101456.50,421,379,159559.00
cju2zi4l09f5807991s8do2b2.jpg,train,622,530,1,20,33183.00,247,174,42978.00
cju2zjcvj9qma0801dk71hhi0.jpg,train,622,528,2,14,28173.50,145,261,37845.00
cju2zjcvj9qma0801dk71hhi0.jpg,train,622,528,2,22,92069.50,291,456,132696.00
cju2zkpdl9h7t0799ix60teqg.jpg,train,611,528,1,16,14783.00,110,186,20460.00
cju2zm0axztpe0988r8s9twjr.jpg,train,623,528,1,18,22871.00,156,215,33540.00
cju2zo0fwzv580988qlijd2xa.jpg,train,616,530,2,21,18472.50,143,184,26312.00
cju2zo0fwzv580988qlijd2xa.jpg,train,616,530,2,24,8054.50,86,133,11438.00
cju2zp89k9q1g0855k1x0f1xa.jpg,train,622,530,1,26,8703.50,116,106,12296.00
cju2zpw4q9vzr0801p0lysjdl.jpg,train,605,546,1,25,10338.50,102,133,13566.00
cju2zr3c3vwb00993jn06bbaz.jpg,train,575,531,1,18,15504.50,144,151,21744.00
cju2zrojo9kcd0878ld2epejq.jpg,train,621,531,1,15,14021.50,112,188,21056.00
cju2zwg05a0oy0801yr73ig7g.jpg,train,599,531,1,28,37042.00,165,317,52305.00
cju2zxja9w1eh09933609ho9z.jpg,train,584,530,1,23,11510.00,114,144,16416.00
cju2zy1e49pqk0878t6ncqn12.jpg,train,622,529,1,21,10515.50,139,111,15429.00
cju300m3s04fg0988uzupuf7z.jpg,train,622,529,1,24,56270.50,346,213,73698.00
cju302fqq9spc0878rrygyzzz.jpg,train,592,528,1,20,68762.00,251,348,87348.00
